id,name,description,synonyms,github_discussion_number,stage,public,expected_number_of_records,frequency_of_updates,prioritised,datasets,useful_links,legislation,slug,created,updated,deleted_date,specification,is_local_land_charge,blocked_reason,os_declaration,is_local_plan_data
45bac7bc-6fc1-4165-a3ba-16a10f1bb2dd,Housing numbers,Number of new homes the government aims to build per year,,56,RESEARCH,t,,,f,,"[{""link_url"": ""https://app.mural.co/t/mhclg2837/m/mhclg2837/1706095948277/891b2a8b49ac90e143ea03e40ffd70134227e490?sender=u0a3f3dbf2e64a1ee0ea83028"", ""link_text"": ""Early stage model (mural)""}]",,housing-numbers,2024-03-25,2024-08-30 17:25:28.71808,,,f,"Housing numbers covers a lot of different considerations, all related to housing need, targets and delivery. We have, therefore, spit this into separate considerations to investigate. More details in the notes.",,t
64be84b1-b5ee-4acf-89f0-04666e38d7d3,Usrn,Unique Street Reference Number (USRN) is an 8 digit unique identifier for every street across Great Britain,,73,CO_DESIGN,t,,EVERY_6_WEEKS,f,,"[{""link_url"": ""https://osdatahub.os.uk/downloads/open/OpenUSRN"", ""link_text"": ""National dataset documentation page""}]",,usrn,2024-03-25,2025-01-28 15:08:13.802977,,,f,,,f
cafb909a-e591-4c92-b624-5cb585142915,Nuclear safety zones,,"{""Nuclear zones""}",,ARCHIVED,t,,,f,"[{""name"": ""nuclear-safety-zone"", ""label"": ""Nuclear safety zone"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/nuclear-safety-zone.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/nuclear-safety-zone"", ""dataset_editor_url"": null}]",,,nuclear-safety-zones,2024-03-25,2024-07-05 15:38:10.190015,,,f,,,f
922ff47e-67e3-4b66-826a-98ad7df9195b,Protected views,Legal requirement to preserve the view of a specific place or historic building from another location,"{""Protected vistas""}",238,BACKLOG,t,,,f,"[{""name"": ""protected-view"", ""label"": ""Protected view"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/protected-view.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/protected-view"", ""dataset_editor_url"": null}]",,"{""link_url"": ""https://www.legislation.gov.uk/uksi/2020/755/contents/made"", ""link_text"": ""The Town and Country Planning (General Permitted Development) (England) (Amendment) (No. 2) Order 2020""}",protected-views,2024-03-25,2025-01-28 16:52:28.71911,,,f,,,t
c5cd31bb-22aa-4150-96a2-7737dd60e681,Public safety zone around airport,End of runway areas where development is restricted for public safety,,240,BACKLOG,t,,,f,"[{""name"": ""public-safety-zone-around-airport"", ""label"": ""Public safety zone around airport"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/public-safety-zone-around-airport.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/public-safety-zone-around-airport"", ""dataset_editor_url"": null}]",,,public-safety-zone-around-airport,2024-03-25,2025-01-28 16:53:17.708774,,,f,,,f
df59f3f8-b0f7-46b7-865c-959363180066,Railway tracks,The structures that trains run on,,242,BACKLOG,t,,,f,,,,railway-tracks,2024-03-25,2025-01-28 16:54:16.319909,,,f,,,f
fe2f0756-2423-4959-bb71-4879a7197bef,Flood risk zone 1,An area with a less than 0.1% (1 in 1000) chance of flooding from rivers or the sea,,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://docs.google.com/document/d/1mc5UMRPGDU6ba7hNMPDqczdvB4Geu0Mm2aN19GRmASg/edit#heading=h.lb9do641w06g"", ""link_text"": ""Fact sheet url""}]",,flood-risk-zone-1,2024-03-25,2024-06-25 12:21:10.772065,,,f,,,f
2f5dcd02-897f-4815-a8c1-9381305a403b,Ramsar,An area of wetlands that is of international importance ,"{""Protected sites""}",41,ON_THE_PLATFORM,t,,AD_HOC,f,"[{""name"": ""ramsar"", ""label"": ""Ramsar site"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/ramsar.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/ramsar"", ""dataset_editor_url"": null}]",,,ramsar,2024-03-25,2024-09-26 16:15:19.794509,,,f,,,t
afc60032-4aeb-43f1-8cd8-087d1cd0a953,Regionally important geological site,"Regionally important geological sites (RIGS) are the most important designated sites for geology and geomorphology, representing educational, historical and recreational resources. In London, RIGS sites should be protected as set out in Policy G9 of the London Plan",,243,BACKLOG,t,,,f,,,,regionally-important-geological-site,2024-03-25,2025-01-28 16:54:46.018041,,,f,,,t
b8c8a909-5fd2-49cb-b586-518221cf19ad,Postcodes,A series of letters and numbers designated to an address for sorting mail,,71,CO_DESIGN,t,,,f,,"[{""link_url"": ""https://beta.ordnancesurvey.co.uk/products/code-point-open"", ""link_text"": ""National dataset documentation page""}]",,postcodes,2024-03-25,2024-11-28 15:04:21.235986,,,f,,,f
453479a1-953c-41d9-b2aa-9da95a7eeb7f,Reservoirs,Artificial lakes where water is collected and stored,{Watercourses},244,BACKLOG,t,,,f,,,,reservoirs,2024-03-25,2025-01-28 16:55:09.635861,,,f,,,f
7bd5897f-9943-4f36-86be-9c8ac5322a18,River basin districts,"Areas of land and sea, made up of one or more neighbouring river basins together with their associated groundwaters and coastal waters",,245,BACKLOG,t,,,f,,,,river-basin-districts,2024-03-25,2025-01-28 16:55:29.456842,,,f,,,f
8b96951f-fc2e-459f-b820-ed162562097f,Self and custom build area,Plots for custom and self-build homes,,251,BACKLOG,t,,,f,"[{""name"": ""self-and-custom-buildarea"", ""label"": ""Self and custom build area"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/self-and-custom-buildarea.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/self-and-custom-buildarea"", ""dataset_editor_url"": null}]",,,self-and-custom-build-area,2024-03-25,2025-01-28 16:58:22.561127,,,f,,,t
e548e3af-5493-47a1-87e3-ef3fc3c51ef1,Contaminated land,"Land where substances are causing or could cause:

- significant harm to people, property or protected species
- significant pollution of surface waters (for example lakes and rivers) or groundwater
- harm to people as a result of radioactivity","{""Special Sites""}",138,BACKLOG,t,,,f,"[{""name"": ""contaminated-land"", ""label"": ""Contaminated land"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/contaminated-land.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/contaminated-land"", ""dataset_editor_url"": null}]",,"{""link_url"": ""https://www.legislation.gov.uk/uksi/2006/1380/made"", ""link_text"": ""Part 2A of the Environmental Protection Act 1990 / The Contaminated Land (England) Regulations 2006""}",contaminated-land,2024-03-25,2025-01-28 16:05:01.744454,,,f,,,t
ebe2c55e-d790-4ca5-a764-35624c66e632,National grid substation sites,Locations of national electricity transmission substations,,81,SCREEN,t,,,f,,"[{""link_url"": ""https://www.nationalgridet.com/network-and-assets/network-route-maps"", ""link_text"": ""National dataset documentation page""}]",,national-grid-substation-sites,2024-03-25,2024-07-02 14:11:24.141013,,,f,Restrictive Licence,,f
eb813a68-15f2-43d7-bd06-9620da2bb034,Metropolitan open land (london),Open space that contributes to the structure of London,,210,BACKLOG,t,,,f,"[{""name"": ""metropolitan-open-land"", ""label"": ""Metropolitan open land"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/metropolitan-open-land.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/metropolitan-open-land"", ""dataset_editor_url"": null}]",,,metropolitan-open-land,2024-03-25,2025-01-28 16:37:35.375619,,,f,,,t
53a06540-d97c-49da-a976-af2f2bf7af2d,Environmentally sensitive areas,"Agricultural areas which need special protection because of its landscape, wildlife or historical value. ",,,ARCHIVED,t,,,f,,"[{""link_url"": ""https://data.gov.uk/dataset/a5b0ccc4-a144-4027-91fa-49084ff07da2/environmentally-sensitive-areas-england"", ""link_text"": ""National dataset documentation page""}]","{""link_url"": ""https://www.legislation.gov.uk/ukpga/1986/5/contents"", ""link_text"": ""Section 18 of the 1986 Agriculture Act""}",environmentally-sensitive-areas,2024-03-25,2024-07-18 11:53:32.836061,,,f,,,f
2d980e29-f0ae-4bf3-9ba4-35a8bc36b4ed,"Safeguarding aerodromes, technical sites and military explosives storage areas","Areas which are safeguarded specifically for aerodromes, technical sites and military explosives storage.","{""Safeguarded aerodromes""}",247,BACKLOG,t,,,f,"[{""name"": ""safeguarded-military-explosives-site"", ""label"": ""Safeguarded military explosives site"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/safeguarded-military-explosives-site.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/safeguarded-military-explosives-site"", ""dataset_editor_url"": null}, {""name"": ""safeguarded-aerodrome"", ""label"": ""Safeguarded aerodrome"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/safeguarded-aerodrome.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/safeguarded-aerodrome"", ""dataset_editor_url"": null}]",,,safeguarding-aerodromes-technical-sites-and-military-explosives-storage-areas,2024-03-25,2025-01-28 16:56:29.307076,,,f,,,t
e33592f2-35b5-4253-ae04-bc7dce96bd4c,Transport (under TCPA route),"Different types of transport infrastructure including walking and cycling routes, public transport, parking, large scale transport facilities such as ports, airports and interchanges for rail freight",,,ARCHIVED,t,,,f,"[{""name"": ""transport-under-tcpa-route"", ""label"": ""Transport (under TCPA route)"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/transport-under-tcpa-route.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/transport-under-tcpa-route"", ""dataset_editor_url"": null}]",,,transport,2024-03-25,2024-07-05 15:38:47.525038,,,f,,,f
3ccfca0f-c556-4435-b3f6-a334304dbefa,National grid towers,"Structural supports, known as pylons, that carry the UK’s network of high-voltage overhead power lines",,82,SCREEN,t,,,f,,"[{""link_url"": ""https://www.nationalgridet.com/network-and-assets/network-route-maps"", ""link_text"": ""National dataset documentation page""}]",,national-grid-towers,2024-03-25,2024-07-02 14:13:43.401519,,,f,Restrictive Licence,,f
1f220f71-ecf0-4813-ad3b-f58cad6e7429,Country parks,Areas of countryside set aside for public recreation,,140,BACKLOG,t,,,f,,"[{""link_url"": ""https://data.gov.uk/dataset/e729abb9-aa6c-42c5-baec-b6673e2b3a62/country-parks-england"", ""link_text"": ""National dataset documentation page""}]",,country-parks,2024-03-25,2025-01-28 16:05:51.902236,,,f,,,t
9ea82299-82a8-494c-a2b6-3a89847d7ca0,National Public Transport Access Nodes (NaPTAN),All public transport access points where you can get on or off public transport,,69,TEST_AND_ITERATE,t,1500000,AD_HOC,f,"[{""name"": ""transport-access-node"", ""label"": ""Public transport access node"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/transport-access-node.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/transport-access-node"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://www.gov.uk/government/publications/national-public-transport-access-node-schema"", ""link_text"": ""Guidance on National public transport access nodes""}]",,national-public-transport-access-nodes,2024-03-25,2024-07-10 11:52:29.981407,,,f,,,f
35dcd0cb-a4ad-4972-81d5-34c4e86b9313,Nature improvement areas,Areas of the country where partnerships have been set up to enhance the natural environment,,85,CO_DESIGN,t,12,AD_HOC,f,"[{""name"": ""nature-improvement-area"", ""label"": ""Nature improvement area"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/nature-improvement-area.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/nature-improvement-area"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://data.gov.uk/dataset/a19c95e3-9657-457d-825e-3d2f3993b653/nature-improvement-areas"", ""link_text"": ""National dataset documentation page""}]",,nature-improvement-areas,2024-03-25,2024-09-03 14:23:20.567533,,,f,,,f
4fb5070c-6968-472a-b638-3bc18d5ce11d,Parliamentary constituencies,Specific geographical areas that are represented by each MP in the House of Commons,,,RESEARCH,t,,,f,,"[{""link_url"": ""https://beta.ordnancesurvey.co.uk/products/boundary-line"", ""link_text"": ""National dataset documentation page""}]",,parliamentary-constituencies,2024-03-25,2024-07-04 16:39:37.040335,,,f,"The rights to licence the data are reserved to the OS, so we need to pick up with them as to whether we would be able to use this data from BCE, being the authoritative source.",,f
599ff632-8f3a-4f4b-a957-8dec097cc14d,Control of major accident and hazard sites,Sites storing or handling large quantities of chemicals or hazardous substances that are covered by the Control of Major Accident Hazards (COMAH) Regulations,{COMAH},139,BACKLOG,t,,,f,"[{""name"": ""control-of-major-accident-hazards-site"", ""label"": ""Control of major accident hazards site"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/control-of-major-accident-hazards-site.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/control-of-major-accident-hazards-site"", ""dataset_editor_url"": null}]",,"{""link_url"": ""https://www.legislation.gov.uk/uksi/2015/483/contents/made"", ""link_text"": ""Control Of Major Accident Hazards Regulations 2015 (COMAH)""}",control-of-major-accident-and-hazard-sites,2024-03-25,2025-01-28 16:05:28.082227,,,f,,,f
2e8167bd-9ad7-4a74-9d46-d21045e81a27,Countryside stewardship scheme agreements,"Previous agreements that provided financial incentives for farmers, foresters and land managers to look after and improve their environments",,141,BACKLOG,t,,,f,,,"{""link_url"": ""https://www.legislation.gov.uk/uksi/2023/159/contents/made"", ""link_text"": ""The Countryside Stewardship (England) (Amendment) Regulations 2023""}",countryside-stewardship-scheme-agreements,2024-03-25,2025-01-28 16:06:19.561077,,,f,,,f
0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,Article 4 Directions,An Article 4 direction is made by the local planning authority to remove all or some of the permitted development rights on a site in order to protect it,,30,ON_THE_PLATFORM,t,,AD_HOC,f,"[{""name"": ""article-4-direction-area"", ""label"": ""Article 4 direction area"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/article-4-direction-area.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/article-4-direction-area"", ""dataset_editor_url"": null}, {""name"": ""article-4-direction-rule"", ""label"": ""Article 4 direction rule"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/article-4-direction-rule.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/article-4-direction-rule"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/article-4-direction-rule""}, {""name"": ""article-4-direction"", ""label"": ""Article 4 direction"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/article-4-direction.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/article-4-direction"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://docs.google.com/document/d/1HL7GkBJhYvTfUohy9djPQpP8NWgONRS-yrfpkl8ppNo/edit#heading=h.q1fqqglen3fg"", ""link_text"": ""Design process document""}]","{""link_url"": ""https://www.legislation.gov.uk/uksi/2015/596/contents/made"", ""link_text"": ""Town and Country Planning (General Permitted Development) (England) Order 2015 ""}",article-4-directions,2024-03-25,2024-07-30 13:39:54.665892,,"{""link_url"": ""https://digital-land.github.io/specification/specification/article-4-direction/"", ""link_text"": ""Article 4 Direction""}",f,,"{""status"": ""Presumption to publish"", ""further_information_url"": ""https://github.com/digital-land/data-standards-backlog/discussions/30#discussioncomment-10191053""}",f
